itemID,0
0,-0.1174142480211081
2,-0.1174142480211081
3,0.8672225336322871
4,-0.3275537127779872
5,0.4271174484808787
6,0.5279023418036871
7,0.5279023418036871
8,0.026298579970104666
9,0.39301729660474055
10,0.3803718236173393
11,-0.05857519788918208
12,-0.2627813130529256
13,0.5834432427679591
14,-0.03503957783641163
15,0.08952594490711074
16,0.39301729660474055
17,-0.3275537127779871
19,0.5124237300595457
20,0.8152661337492689
22,0.21859697953713725
23,-0.16933105696104292
25,0.666410332431531
26,0.2918535127055306
29,0.019489479130734653
33,0.8152661337492689
34,0.745067264573991
35,-0.11829244279919648
36,0.720876567051815
37,-0.43514511873350925
38,0.6600896860986547
39,0.5751121076233183
40,-0.05857519788918208
42,0.13946755974342964
43,0.8534869336632133
44,-0.03503957783641163
45,-0.1459238908685363
46,-0.5292875989445911
47,0.5569889273797632
49,0.7167414050822123
50,0.2918535127055306
51,0.3738494217606797
52,0.46889013452914796
53,-0.5881266490765171
55,0.7482145822952998
56,-0.1706495790928509
57,0.5223153872688195
58,0.6600896860986547
59,0.38422044583089626
60,0.7682429677945374
61,-0.05857519788918214
62,0.07055773542600892
63,0.4334828101644246
64,0.36266816143497754
65,0.00026378264310215974
66,0.7952347506618402
67,0.0895259449071109
68,0.44359918855434555
69,0.7258787791118184
70,0.4832444552175494
71,0.3930172966047406
72,0.3905990388222894
73,0.2085421612591225
74,0.5751121076233183
75,0.13790862416325472
76,0.2918535127055306
77,0.1906897288063208
78,0.030147202183661626
80,0.1502242152466368
81,0.0798606152352118
82,0.4849843728767495
83,0.5619712449724932
84,0.3024228632621646
85,-0.21547933157431845
87,0.7167414050822123
88,-0.15944214097248396
89,0.00026378264310215974
90,0.6852682278691248
91,0.6065852848364061
92,0.3463263194204898
93,-0.29393139841688654
94,0.15022421524663676
96,0.4083839473236079
98,-0.35669305189094114
99,0.8152661337492689
100,0.7639511709018436
101,0.4797291113754919
102,0.0763306687463444
103,0.5751121076233183
105,-0.05857519788918208
106,0.5751121076233183
107,0.5751121076233183
108,-0.28154422996805994
109,0.2131705696728119
111,0.15022421524663684
112,0.6137382796575621
113,0.20333520179372191
114,0.32017937219730946
115,-0.2659128031159694
116,0.005581528480106927
118,0.5888181686677275
119,0.39301729660474055
120,0.6645621902289356
121,-0.058575197889181946
122,-0.529287598944591
123,0.20333520179372191
124,-0.148234702852117
125,-0.25239795126493864
127,0.29185351270553056
128,-0.3422922615390176
133,0.31753758219289474
134,0.1209216019792794
135,0.2674346683160662
136,0.11069976014182921
137,0.3463263194204898
139,0.05580468360737417
140,-0.2665643983555255
141,0.05580468360737417
142,-0.529287598944591
143,-0.014445910290237366
146,0.9478665162727998
147,-0.3367234348764691
148,-0.42596048651779395
150,0.6965086483023702
151,0.34279930315837015
152,0.1112038985997987
153,0.5230850187608677
154,0.037989677637702016
155,0.004169002242152432
156,-0.5292875989445911
158,0.10549917394382824
159,0.08952594490711074
160,0.8881873967429785
161,-0.19978891820580466
162,0.7167414050822123
163,0.3514869011092755
165,0.5548793508434764
167,-0.12581982661138338
168,0.39301729660474055
169,0.2918535127055306
170,0.8993156653135825
171,-0.05857519788918208
172,-0.3880738786279683
173,0.05580468360737417
174,0.08952594490711074
175,0.05580468360737417
177,0.46216722483964356
178,0.5953448644031604
181,0.6459267563527654
182,0.7976724322015802
183,0.5751121076233183
184,0.2274765593151243
186,0.7639511709018436
187,-0.12581982661138338
188,-0.22668676969468524
189,0.500131891321551
190,0.3463263194204898
191,0.2918535127055306
193,0.2958318637577468
194,0.10549917394382824
197,0.2274765593151243
199,0.734445067264574
200,0.5751121076233183
201,0.39301729660474055
202,-0.45868073878627963
203,0.21895608018992352
205,0.4832444552175494
207,-0.05857519788918208
208,0.2274765593151243
210,0.7875560538116593
211,0.6554963034783662
212,0.00859491778774296
213,0.7729606681956662
214,0.39301729660474055
215,0.2274765593151243
216,0.5888181686677274
217,0.7976724322015802
219,0.20333520179372191
224,0.7424921864383748
225,0.11481689088191332
227,0.15022421524663676
228,0.6358103779628443
229,0.5604608009896397
230,0.03434569914390544
231,0.3142632116705455
232,-0.24276700699782044
233,-0.27039577836411605
234,0.35772760454687663
235,-0.6077396657871592
236,0.46889013452914796
237,-0.16317795367927293
238,0.4198947594857114
242,0.15022421524663676
243,0.7271362159048833
